,Name,City,State,PhoneNumber,Rating,Price
25211,Fade Barber Shop Unisex,Long Beach,CA,15629010015.0,4.0,$
25212,Snorlax's House of Blends,Long Beach,CA,15102004810.0,4.5,$
25213,Suttons Barber Shop,Long Beach,CA,15624259056.0,4.5,$
25214,Arevalo's Barber Shop,Long Beach,CA,15629127778.0,5.0,$
25215,Danny Barber Shop,Long Beach,CA,15624282117.0,4.0,$
25216,Last Barbers,Long Beach,CA,15625948879.0,4.0,$
25217,The Lodge Barber Co,Long Beach,CA,15624343431.0,4.5,$$
25218,Razorbacks Barber Shop,Long Beach,CA,15624334444.0,4.5,$$
25219,Cut & Style,Long Beach,CA,15623862590.0,4.0,$$
25220,Syndicate Barber Shop,Long Beach,CA,15624337733.0,4.5,$$
25221,American Vintage Barbershop,Long Beach,CA,15629872887.0,4.5,$$
25222,Americano Barber Co.,Long Beach,CA,15629800332.0,5.0,$$
25223,The Night Owl Barbershop,Long Beach,CA,15625288668.0,5.0,$$
25224,The B Room,Long Beach,CA,15624328288.0,5.0,$$
25225,Priority Barber Club,Signal Hill,CA,15626764452.0,4.5,$$
25226,Deluxe Parlor & Shave Club,Long Beach,CA,15624328259.0,4.5,$$
25227,Floyd's 99 Barbershop,Long Beach,CA,15623432300.0,4.0,$$
25228,Willow St Barbers,Long Beach,CA,15624520577.0,5.0,$$
25229,Belmont Shore Barber,Long Beach,CA,15624339416.0,4.0,$$
25230,Dappers & Dames Parlour,Long Beach,CA,15626120634.0,5.0,$$
25231,911 Fades,Long Beach,CA,15624944001.0,4.0,$$
25232,Esquire Men's Grooming,Long Beach,CA,15626123801.0,4.0,$$
25233,Electric Empire Barber Shop,Long Beach,CA,15629124039.0,4.5,$$
25235,LA's Finest Barbershop,Lakewood,CA,15622195311.0,4.0,$$
25236,Antonetti's Hair for Men,Long Beach,CA,15629124153.0,4.5,$$
25238,Edge Up - Lakewood,Lakewood,CA,15626342550.0,2.0,$$$
25242,New Barber Shop,Carson,CA,13105188786.0,3.0,$$$
25245,Hair Diamond,Torrance,CA,13103260010.0,5.0,$$$
25295,B and J's Barber Shop,Meridian,ID,12086951944.0,4.5,$
25296,Treasure Valley Barber Co,Garden City,ID,12088075774.0,4.5,$
25297,Lady Jane's Haircuts for Men,Meridian,ID,,3.0,$
25298,UpperKutz,Boise,ID,12089491599.0,5.0,$
25299,Mark-N Barber Shop,Boise,ID,12089393114.0,5.0,$
25300,Sports Zone Clips-N-Cuts,Meridian,ID,12088884892.0,3.5,$
25301,Paul Mitchell The School Boise,Boise,ID,12083750190.0,3.5,$
25302,Q Cuts,Boise,ID,12083784058.0,1.0,$
25303,Fred's Reel Barber Shop,Meridian,ID,12088878582.0,4.5,$$
25304,Caleb's Chopshop,Meridian,ID,12089069217.0,4.0,$$
25305,The Beardsmith,Garden City,ID,12082832761.0,4.5,$$
25306,Sport Clips Haircuts of Meridian,Meridian,ID,12088935187.0,3.0,$$
25307,Craftsman Unlimited Haircuts,Boise,ID,12089226967.0,4.0,$$
25308,Lotus Hair Spa,Meridian,ID,12082884377.0,4.0,$$
25309,The Lion's Den Salon for Men,Boise,ID,12083214880.0,3.5,$$
25310,Stag Hair Care,Boise,ID,12088533303.0,3.5,$$
25311,Sport Clips Haircuts of Overland & I-84,Boise,ID,12083772547.0,3.5,$$
25312,Oh'So Nails & Hair Salon,Boise,ID,12083756476.0,2.5,$$
25313,Clippers Hair Design,Boise,ID,12083190515.0,3.0,$$$
25314,The Art of Shaving,Boise,ID,12083773010.0,2.5,$$$$
25315,Southside Barber & Style,Natchez,MS,16014427171.0,4.0,$
25336,Oliver's Barber Shop,Arlington,TN,19018678778.0,4.5,$
25413,Florence Barber Shop,Florence,MS,16018458838.0,5.0,$
25414,Men's Room,Pearl,MS,16019398261.0,5.0,$
25415,Northpark Barber & Style,Ridgeland,MS,16015732680.0,1.0,$
25416,Today's Image Style & Barber Salon,Clinton,MS,16019250930.0,5.0,$
25417,Kenny's Barber Shop,Flowood,MS,16019393296.0,3.0,$
25418,Hair Station,Pearl,MS,16019396249.0,3.0,$
25419,Rock's Barber & Style,Madison,MS,16017909216.0,5.0,$$
25420,Fondren Barber Shop,Jackson,MS,16018260707.0,4.0,$$
25421,Family Barber Shop,Madison,MS,16018538084.0,4.5,$$
25422,Madison Barber and Style,Madison,MS,16018984049.0,5.0,$$
25423,Brass Shear,Jackson,MS,16019562034.0,4.0,$$
25424,Maurice's Barber & Style,Jackson,MS,16013622343.0,4.0,$$
25425,Sport Clips Haircuts of Flowood - Lakeland Drive,Flowood,MS,16019922733.0,3.0,$$
25426,Sport Clips Haircuts of Madison,Madison,MS,16018539993.0,1.5,$$
25427,Noble Barber,Ridgeland,MS,16018566665.0,5.0,$$$
25465,Classic Clippers,Starkville,MS,16623240014.0,5.0,$
25466,Musselwhite's Barber Shop,Columbus,MS,16623280221.0,5.0,$
25467,A Plus Barber Shop,Tupelo,MS,,5.0,$$
25468,Grubbs Barber & Style Shop,Plantersville,MS,16628400073.0,5.0,$$
25476,Posey's Barber Shop,Vicksburg,MS,16016360454.0,5.0,$$
25478,Raymond Long's Barber Shop,Yazoo City,MS,16627466242.0,5.0,$$
25479,Wayne's Barber Shop,Clinton,MS,,3.5,$$
25480,Manolo's Barber Shop,Ridgeland,MS,16012061657.0,4.0,$$
25487,Barber Boyz Beauty and Barbershop,Pearl,MS,16019326963.0,4.0,$$
25512,Joey's Barbershop,Concord,NC,19803520007.0,5.0,$
25514,Chair City Barber,Thomasville,NC,13363625285.0,5.0,$
25515,D'Stylo Hair Salon,Harrisburg,NC,17044567007.0,5.0,$
25516,Wil-Mar Barber Shop,Concord,NC,17047863814.0,5.0,$
25518,Raeford's Barber Shop,Davidson,NC,17048928544.0,4.0,$
25519,Gary's Barber Shop,Huntersville,NC,17048753795.0,4.5,$
25520,Race City Barber Shop,Mooresville,NC,17042396453.0,5.0,$
25521,Broome Barber Shop,Waxhaw,NC,17048431892.0,4.0,$
25524,Addison's Barbering Styles,Salisbury,NC,17046459176.0,5.0,$
25525,Wingate Barber & Styling Shop,Wingate,NC,17042334333.0,5.0,$
25526,Tight Cuts,High Point,NC,13368848129.0,4.5,$
25527,49'ers Barber Shop,Harrisburg,NC,17044555141.0,4.5,$
25528,Fort Mill Barber Shop,Fort Mill,SC,18035477444.0,5.0,$
25530,Clemmons Center Barber Shop,Clemmons,NC,13367669011.0,5.0,$
25532,A Barber's Cafe & Bar,Cornelius,NC,17049975737.0,4.5,$$
25533,Barbers At 54,Concord,NC,17047860475.0,3.0,$$
25535,Market Place Barbershop,Mooresville,NC,17046960471.0,5.0,$$
25537,South End Barber Shop,China Grove,NC,17048571891.0,5.0,$$
25538,Linked Up Barbering,Mooresville,NC,17049633430.0,5.0,$$
25539,Sharpe-Head Barber Shop,Statesville,NC,,5.0,$$
25544,Barbers At Birkdale,Huntersville,NC,17042374349.0,4.5,$$
25545,NY 2 QC Kutz,Charlotte,NC,19802377424.0,5.0,$$
25546,Baxter Barber Shop,Fort Mill,SC,18038023494.0,5.0,$$
25547,Bad Boyz Barber Shop,Mooresville,NC,17042307686.0,4.5,$$
25548,Potts Barber Shop,Cornelius,NC,17048924816.0,5.0,$$
25549,Barbershop,Charlotte,NC,,5.0,$$
25550,Whitey's Barber Shop,Mooresville,NC,17046641227.0,5.0,$$
25555,Roosters Men's Grooming Center,Huntersville,NC,17047270386.0,4.0,$$$
25560,Sally Beauty Supply,Charlotte,NC,17045096298.0,2.5,$$$
25561,Town and Country Barber Shop,High Point,NC,13368845749.0,5.0,$$$$
25564,Ultimate Expressions,Apex,NC,19193035120.0,5.0,$
25567,Prima Classe Hair Studio,Apex,NC,19192675650.0,5.0,$
25568,Professional Barbers of Cary,Cary,NC,19194671601.0,4.0,$
25569,Great Clips,Apex,NC,19193626653.0,2.0,$
25570,Tart's Barber Shop & Hairstyling,Cary,NC,19194678479.0,5.0,$
25571,Rich's Roffler Style Shop,Cary,NC,19194679718.0,2.0,$
25578,Lady Jane's Haircuts For Men,Cary,NC,19196530133.0,4.5,$$
25579,GG's Hair Styling,Apex,NC,19193632651.0,4.5,$$
25580,A1 Salon,Cary,NC,19198889688.0,4.0,$$
25581,Hitto Salon,Cary,NC,19198547799.0,4.0,$$
25582,Sport Clips Haircuts of Holly Springs,Holly Springs,NC,19195677420.0,3.5,$$
25583,Sport Clips Haircuts of Morrisville,Morrisville,NC,19194630990.0,4.0,$$
25584,Great Clips,Apex,NC,19194685050.0,2.5,$$
25585,Kuttin Edge,Cary,NC,19198301900.0,4.0,$$
25586,Joule Salon,Cary,NC,19192970152.0,4.5,$$
25587,Great Clips,Cary,NC,19192333579.0,3.5,$$
25588,Co Art Hair,Cary,NC,19194699020.0,4.0,$$
25589,Sport Clips Haircuts of Stone Creek Village - Cary,Cary,NC,19193804456.0,3.0,$$
25598,Washington Park Barber Shop,Winston-Salem,NC,13369717827.0,5.0,$
25599,Marte's Barber Shoppe/Barbería,Greensboro,NC,13369443543.0,4.5,$
